Lap;XTE;Steering;Throttle;Velocity;Acceleration
1;0.04967431;-0.02567322;0.3313961;2.21986;2.21019
1;0.04967431;-0.02567322;0.3313961;2.21986;2.21019
1;0.04967431;-0.02567322;0.3313961;2.21986;2.21019
1;0.04962932;-0.02567322;0.3313961;2.237586;2.21986
1;0.04947327;-0.1170526;0.330818;2.274189;2.264913
1;0.0494114;-0.1170526;0.330818;2.292128;2.274189
1;0.0494114;-0.1170526;0.330818;2.292128;2.274189
1;0.0494114;-0.1170526;0.330818;2.292128;2.274189
1;0.0494114;-0.1170526;0.330818;2.292128;2.274189
1;0.04934842;-0.1170526;0.330818;2.301155;2.292128
1;0.04912539;-0.1170526;0.330818;2.346262;2.328013
1;0.04912539;-0.1170526;0.330818;2.346262;2.328013
1;0.04904369;-0.1170526;0.330818;2.354775;2.346262
1;0.04904369;-0.1170526;0.330818;2.354775;2.346262
1;0.04904369;-0.1170526;0.330818;2.354775;2.346262
1;0.04895465;-0.1170526;0.330818;2.373172;2.354775
1;0.04868404;-0.0508989;0.327753;2.407558;2.399649
1;0.04868404;-0.0508989;0.327753;2.407558;2.399649
1;0.04858992;-0.0508989;0.327753;2.426008;2.407558
1;0.04858992;-0.0508989;0.327753;2.426008;2.407558
1;0.04858992;-0.0508989;0.327753;2.426008;2.407558
1;0.04849799;-0.0508989;0.327753;2.433722;2.426008
1;0.0482443;0.034569;0.337011;2.47986;2.460744
1;0.0481706;0.034569;0.337011;2.487774;2.47986
1;0.0481706;0.034569;0.337011;2.487774;2.47986
1;0.0481706;0.034569;0.337011;2.487774;2.47986
1;0.0481706;0.034569;0.337011;2.487774;2.47986
1;0.04810134;0.034569;0.337011;2.50686;2.487774
1;0.04795476;0.1081427;0.3364592;2.541455;2.533684
1;0.04790676;0.1081427;0.3364592;2.568119;2.5604
1;0.04790026;0.1081427;0.3364592;2.594666;2.587016
1;0.04790026;0.1081427;0.3364592;2.594666;2.587016
1;0.04793357;0.105062;0.3416416;2.621636;2.613811
1;0.04793357;0.105062;0.3416416;2.621636;2.613811
1;0.04793357;0.105062;0.3416416;2.621636;2.613811
1;0.04793357;0.105062;0.3416416;2.621636;2.613811
1;0.04796306;0.105062;0.3416416;2.640805;2.621636
1;0.04809602;0.07799211;0.3384745;2.674759;2.667377
1;0.04815046;0.07799211;0.3384745;2.693867;2.674759
1;0.04815046;0.07799211;0.3384745;2.693867;2.674759
1;0.04815046;0.07799211;0.3384745;2.693867;2.674759
1;0.04815046;0.07799211;0.3384745;2.693867;2.674759
1;0.04821176;0.07799211;0.3384745;2.701021;2.693867
1;0.04841161;0.07799211;0.3384745;2.746651;2.72714
1;0.04848599;0.07799211;0.3384745;2.753101;2.746651
1;0.04848599;0.07799211;0.3384745;2.753101;2.746651
1;0.04848599;0.07799211;0.3384745;2.753101;2.746651
1;0.04848599;0.07799211;0.3384745;2.753101;2.746651
1;0.04855881;0.07799211;0.3384745;2.772985;2.753101
1;0.04876766;-0.04306362;0.3371628;2.804075;2.799221
1;0.04882409;-0.04306362;0.3371628;2.825792;2.804075
1;0.04882409;-0.04306362;0.3371628;2.825792;2.804075
1;0.04882409;-0.04306362;0.3371628;2.825792;2.804075
1;0.04882409;-0.04306362;0.3371628;2.825792;2.804075
1;0.04889049;-0.04306362;0.3371628;2.828433;2.825792
1;0.04896288;-0.2623192;0.3313212;2.878522;2.851925
1;0.04896288;-0.2623192;0.3313212;2.878522;2.851925
1;0.04897625;-0.2623192;0.3313212;2.875555;2.878522
1;0.04897625;-0.2623192;0.3313212;2.875555;2.878522
1;0.04897625;-0.2623192;0.3313212;2.875555;2.878522
1;0.04894016;-0.2623192;0.3313212;2.904248;2.875555
1;0.0487935;-0.2272133;0.3284638;2.922686;2.929164
1;0.04869234;-0.2272133;0.3284638;2.954212;2.922686
1;0.04869234;-0.2272133;0.3284638;2.954212;2.922686
1;0.04869234;-0.2272133;0.3284638;2.954212;2.922686
1;0.04869234;-0.2272133;0.3284638;2.954212;2.922686
1;0.04859376;-0.2272133;0.3284638;2.945525;2.954212
1;0.04821353;-0.1150493;0.3329717;3.004743;2.969242
1;0.04806851;-0.1150493;0.3329717;2.992817;3.004743
1;0.04806851;-0.1150493;0.3329717;2.992817;3.004743
1;0.04806851;-0.1150493;0.3329717;2.992817;3.004743
1;0.04806851;-0.1150493;0.3329717;2.992817;3.004743
1;0.04792702;-0.1150493;0.3329717;3.029392;2.992817
1;0.04744679;-0.1982484;0.3468121;3.044476;3.05444
1;0.04728863;-0.1982484;0.3468121;3.079381;3.044476
1;0.04728863;-0.1982484;0.3468121;3.079381;3.044476
1;0.04728863;-0.1982484;0.3468121;3.079381;3.044476
1;0.04728863;-0.1982484;0.3468121;3.079381;3.044476
1;0.04711264;-0.1982484;0.3468121;3.070904;3.079381
1;0.04661894;-0.09904233;0.3379433;3.127826;3.096154
1;0.0464472;-0.09904233;0.3379433;3.121377;3.127826
1;0.0464472;-0.09904233;0.3379433;3.121377;3.127826
1;0.0464472;-0.09904233;0.3379433;3.121377;3.127826
1;0.0464472;-0.09904233;0.3379433;3.121377;3.127826
1;0.04628742;-0.09904233;0.3379433;3.151534;3.121377
1;0.04577256;-0.1740771;0.3207824;3.168689;3.173404
1;0.04560012;-0.1740771;0.3207824;3.195154;3.168689
1;0.04560012;-0.1740771;0.3207824;3.195154;3.168689
1;0.04560012;-0.1740771;0.3207824;3.195154;3.168689
1;0.04560012;-0.1740771;0.3207824;3.195154;3.168689
1;0.04541654;-0.1740771;0.3207824;3.191475;3.195154
1;0.04484567;-0.1740771;0.3207824;3.238587;3.214091
1;0.04484567;-0.1740771;0.3207824;3.238587;3.214091
1;0.04463546;-0.1740771;0.3207824;3.236674;3.238587
1;0.04463546;-0.1740771;0.3207824;3.236674;3.238587
1;0.04463546;-0.1740771;0.3207824;3.236674;3.238587
1;0.04442699;-0.1740771;0.3207824;3.260037;3.236674
1;0.04372554;-0.1740771;0.3207824;3.282292;3.281108
1;0.04349218;-0.05562305;0.3367775;3.302485;3.282292
1;0.04349218;-0.05562305;0.3367775;3.302485;3.282292
1;0.04349218;-0.05562305;0.3367775;3.302485;3.282292
1;0.04349218;-0.05562305;0.3367775;3.302485;3.282292
1;0.04323452;-0.05562305;0.3367775;3.306721;3.302485
1;0.0424821;-0.05562305;0.3367775;3.348085;3.330719
1;0.04213789;1.028636;0.3145907;3.368201;3.353491
1;0.04205779;1.028636;0.3145907;3.396713;3.387862
1;0.04219573;1.260524;0.3142314;3.407653;3.396713
1;0.04219573;1.260524;0.3142314;3.407653;3.396713
1;0.04219573;1.260524;0.3142314;3.407653;3.396713
1;0.04219573;1.260524;0.3142314;3.407653;3.396713
1;0.04243102;1.260524;0.3142314;3.417546;3.407653
1;0.04377674;1.260524;0.3142314;3.448242;3.438037
1;0.04377674;1.260524;0.3142314;3.448242;3.438037
1;0.0444855;1.907555;0.321831;3.458592;3.448242
1;0.0444855;1.907555;0.321831;3.458592;3.448242
1;0.0444855;1.907555;0.321831;3.458592;3.448242
1;0.04533915;1.907555;0.321831;3.469064;3.458592
1;0.04878114;1.907555;0.321831;3.500417;3.489974
1;0.05022986;1.907555;0.321831;3.510847;3.500417
1;0.05022986;1.907555;0.321831;3.510847;3.500417
1;0.05022986;1.907555;0.321831;3.510847;3.500417
1;0.05022986;1.907555;0.321831;3.510847;3.500417
1;0.05183028;1.907555;0.321831;3.521261;3.510847
1;0.05752549;1.907555;0.321831;3.552408;3.542042
1;0.05752549;1.907555;0.321831;3.552408;3.542042
1;0.05971196;1.907555;0.321831;3.562757;3.552408
1;0.05971196;1.907555;0.321831;3.562757;3.552408
1;0.05971196;6.925747;0.3110749;3.562757;3.552408
1;0.06235643;6.925747;0.3110749;3.568396;3.562757
1;0.07271414;6.925747;0.3110749;3.592179;3.583758
1;0.07707852;6.925747;0.3110749;3.600759;3.592179
1;0.08196625;6.925747;0.3110749;3.609408;3.600759
1;0.1078271;8.798265;0.321485;3.642286;3.634481
1;0.1448961;8.798265;0.321485;3.676685;3.667859
1;0.1013696;11.979;0.3029777;3.709756;3.703061
1;0.107077;11.979;0.3029777;3.730524;3.723509
1;0.1107514;11.979;0.3029777;3.737617;3.730524
1;0.1152932;11.979;0.3029777;3.74478;3.737617
1;0.1206871;11.979;0.3029777;3.752004;3.74478
1;0.1269784;12.88815;0.2951372;3.757487;3.752004
1;0.1269784;12.88815;0.2951372;3.757487;3.752004
1;0.1341406;12.88815;0.2951372;3.763398;3.757487
1;0.1341406;12.88815;0.2951372;3.763398;3.757487
1;0.1341406;12.88815;0.2951372;3.763398;3.757487
1;0.1341406;12.88815;0.2951372;3.763398;3.757487
1;0.160749;12.88815;0.2951372;3.782412;3.775964
1;0.1714679;15.32084;0.2889443;3.783978;3.782412
1;0.1714679;15.32084;0.2889443;3.783978;3.782412
1;0.1714679;15.32084;0.2889443;3.783978;3.782412
1;0.1831572;15.32084;0.2889443;3.787019;3.783978
1;0.1831572;15.32084;0.2889443;3.787019;3.783978
1;0.2241302;15.32084;0.2889443;3.799614;3.795147
1;0.239819;15.32084;0.2889443;3.80419;3.799614
1;0.239819;15.32084;0.2889443;3.80419;3.799614
1;0.239819;15.32084;0.2889443;3.80419;3.799614
1;0.2565491;15.32084;0.2889443;3.808828;3.80419
1;0.2565491;15.32084;0.2889443;3.808828;3.80419
1;0.3101057;6.522174;0.3355401;3.847281;3.835176
1;0.3290611;6.522174;0.3355401;3.858844;3.847281
1;0.3290611;6.522174;0.3355401;3.858844;3.847281
1;0.3290611;6.522174;0.3355401;3.858844;3.847281
1;0.3484361;6.522174;0.3355401;3.870031;3.858844
1;0.3484361;6.522174;0.3355401;3.870031;3.858844
1;0.4078087;4.756733;0.3451154;3.904818;3.893424
1;0.4278425;4.756733;0.3451154;3.916054;3.904818
1;0.4278425;4.756733;0.3451154;3.916054;3.904818
1;0.4278425;4.756733;0.3451154;3.916054;3.904818
1;0.4479309;4.756733;0.3451154;3.927176;3.916054
1;0.4680549;4.756733;0.3451154;3.938221;3.927176
1;0.5084256;4.979438;0.3350167;3.959023;3.948677
1;0.5286944;4.979438;0.3350167;3.969348;3.959023
1;0.5490512;4.979438;0.3350167;3.979636;3.969348
1;0.5490512;4.979438;0.3350167;3.979636;3.969348
1;0.5490512;4.979438;0.3350167;3.979636;3.969348
1;0.5490512;4.979438;0.3350167;3.979636;3.969348
1;0.6113685;6.058236;0.346398;4.010553;4.000164
1;0.6326973;6.058236;0.346398;4.020909;4.010553
1;0.6270121;6.058236;0.346398;4.020909;4.010553
1;0.612882;6.058236;0.346398;4.031197;4.020909
1;0.612882;6.058236;0.346398;4.031197;4.020909
1;0.5990764;6.058236;0.346398;4.041401;4.031197
1;0.5719461;2.326077;0.351228;4.06423;4.05293
1;0.5587088;2.326077;0.351228;4.075356;4.06423
1;0.5587088;2.326077;0.351228;4.075356;4.06423
1;0.5456935;2.326077;0.351228;4.086362;4.075356
1;0.5456935;2.326077;0.351228;4.086362;4.075356
1;0.5456935;2.326077;0.351228;4.086362;4.075356
1;0.5087967;4.977129;0.3525361;4.115922;4.105752
1;0.4971707;4.977129;0.3525361;4.126196;4.115922
1;0.4971707;4.977129;0.3525361;4.126196;4.115922
1;0.4971707;4.977129;0.3525361;4.126196;4.115922
1;0.4858988;4.977129;0.3525361;4.136515;4.126196
1;0.4858988;4.977129;0.3525361;4.136515;4.126196
1;0.455655;8.173651;0.3260131;4.155652;4.148507
1;0.4468084;8.173651;0.3260131;4.163083;4.155652
1;0.4468084;8.173651;0.3260131;4.163083;4.155652
1;0.4468084;8.173651;0.3260131;4.163083;4.155652
1;0.4386434;8.173651;0.3260131;4.17065;4.163083
1;0.4311963;8.173651;0.3260131;4.178286;4.17065
1;0.4194792;12.49689;0.3327802;4.180937;4.178213
1;0.415203;12.49689;0.3327802;4.18505;4.180937
1;0.415203;12.49689;0.3327802;4.18505;4.180937
1;0.415203;12.49689;0.3327802;4.18505;4.180937
1;0.4120381;12.49689;0.3327802;4.18984;4.18505
1;0.4120381;12.49689;0.3327802;4.18984;4.18505
1;0.4101283;13.65897;0.3341434;4.200501;4.196233
1;0.4121147;13.65897;0.3341434;4.205121;4.200501
1;0.4121147;13.65897;0.3341434;4.205121;4.200501
1;0.4121147;13.65897;0.3341434;4.205121;4.200501
1;0.4154493;13.65897;0.3341434;4.210001;4.205121
1;0.4154493;13.65897;0.3341434;4.210001;4.205121
1;0.433724;15.6817;0.3309797;4.220993;4.220414
1;0.4427076;15.6817;0.3309797;4.223146;4.220993
1;0.4427076;15.6817;0.3309797;4.223146;4.220993
1;0.4427076;15.6817;0.3309797;4.223146;4.220993
1;0.4531228;15.6817;0.3309797;4.226256;4.223146
1;0.4531228;15.6817;0.3309797;4.226256;4.223146
1;0.4928731;15.6817;0.3309797;4.238307;4.233984
1;0.5088884;15.12805;0.3374357;4.244362;4.238307
1;0.5088884;15.12805;0.3374357;4.244362;4.238307
1;0.5088884;15.12805;0.3374357;4.244362;4.238307
1;0.5262496;15.12805;0.3374357;4.250321;4.244362
1;0.5262496;15.12805;0.3374357;4.250321;4.244362
1;0.5861705;15.12805;0.3374357;4.268166;4.262177
1;0.6086925;15.52079;0.3192615;4.272529;4.268166
1;0.6086925;15.52079;0.3192615;4.272529;4.268166
1;0.6086925;15.52079;0.3192615;4.272529;4.268166
1;0.6324512;15.52079;0.3192615;4.27702;4.272529
1;0.5834095;15.52079;0.3192615;4.281684;4.27702
1;0.5647894;15.52079;0.3192615;4.291246;4.286442
1;0.5570478;12.42628;0.3368858;4.301989;4.291246
1;0.5570478;12.42628;0.3368858;4.301989;4.291246
1;0.5570478;12.42628;0.3368858;4.301989;4.291246
1;0.5502977;12.42628;0.3368858;4.311734;4.301989
1;0.5502977;12.42628;0.3368858;4.311734;4.301989
1;0.5358607;12.42628;0.3368858;4.337405;4.329198
1;0.5328959;12.42628;0.3368858;4.345421;4.337405
1;0.5328959;13.85652;0.3433644;4.345421;4.337405
1;0.5328959;13.85652;0.3433644;4.345421;4.337405
1;0.5309229;13.85652;0.3433644;4.351025;4.345421
1;0.5299166;13.85652;0.3433644;4.357297;4.351025
1;0.5308238;13.85652;0.3433644;4.370561;4.363874
1;0.5327752;13.85652;0.3433644;4.377249;4.370561
1;0.5327752;13.85652;0.3433644;4.377249;4.370561
1;0.5357627;13.85652;0.3433644;4.383879;4.377249
1;0.5357627;13.85652;0.3433644;4.383879;4.377249
1;0.5398162;13.85652;0.3433644;4.39042;4.383879
1;0.5506309;10.87563;0.3295099;4.409705;4.400649
1;0.5574538;10.87563;0.3295099;4.418032;4.409705
1;0.5574538;10.87563;0.3295099;4.418032;4.409705
1;0.5652207;10.87563;0.3295099;4.425907;4.418032
1;0.5652207;10.87563;0.3295099;4.425907;4.418032
1;0.5739144;10.87563;0.3295099;4.433501;4.425907
1;0.5935875;8.526597;0.328853;4.452713;4.443445
1;0.6045501;8.526597;0.328853;4.461511;4.452713
1;0.6045501;8.526597;0.328853;4.461511;4.452713
1;0.6162277;8.526597;0.328853;4.470011;4.461511
1;0.6162277;8.526597;0.328853;4.470011;4.461511
1;0.6285933;8.526597;0.328853;4.478318;4.470011
1;0.6558346;11.14963;0.337942;4.488957;4.483066
1;0.6706721;11.14963;0.337942;4.495391;4.488957
1;0.6863478;11.14963;0.337942;4.502063;4.495391
1;0.6863478;11.14963;0.337942;4.502063;4.495391
1;0.6863478;11.14963;0.337942;4.502063;4.495391
1;0.7028923;11.14963;0.337942;4.508816;4.502063
1;0.7390769;12.95405;0.3271226;4.51526;4.511611
1;0.7587731;12.95405;0.3271226;4.51937;4.51526
1;0.7587731;12.95405;0.3271226;4.51937;4.51526
1;0.7795966;12.95405;0.3271226;4.523669;4.51937
1;0.7795966;12.95405;0.3271226;4.523669;4.51937
1;0.7795966;12.95405;0.3271226;4.523669;4.51937
1;0.8488533;11.93222;0.3221018;4.540489;4.535253
1;0.8742946;11.93222;0.3221018;4.545572;4.540489
1;0.8523042;11.93222;0.3221018;4.545572;4.540489
1;0.8523042;11.93222;0.3221018;4.545572;4.540489
1;0.839121;11.93222;0.3221018;4.550588;4.545572
1;0.8271297;11.93222;0.3221018;4.555585;4.550588
1;0.805509;6.079319;0.3254911;4.576276;4.566381
1;0.7958795;6.079319;0.3254911;4.585551;4.576276
1;0.7958795;6.079319;0.3254911;4.585551;4.576276
1;0.7958795;6.079319;0.3254911;4.585551;4.576276
1;0.7869581;6.079319;0.3254911;4.594428;4.585551
1;0.7869581;6.079319;0.3254911;4.594428;4.585551
1;0.7627502;3.724806;0.327564;4.62233;4.613265
1;0.7552803;3.724806;0.327564;4.631219;4.62233
1;0.7552803;3.724806;0.327564;4.631219;4.62233
1;0.7552803;3.724806;0.327564;4.631219;4.62233
1;0.7479897;3.724806;0.327564;4.639975;4.631219
1;0.7408265;3.724806;0.327564;4.648628;4.639975
1;0.7264174;2.038551;0.3171227;4.6649;4.656832
1;0.7191386;2.038551;0.3171227;4.672907;4.6649
1;0.7117879;2.038551;0.3171227;4.680859;4.672907
1;0.7043577;2.038551;0.3171227;4.688766;4.680859
1;0.6968498;2.038551;0.3171227;4.696637;4.688766
1;0.6968498;2.038551;0.3171227;4.696637;4.688766
1;0.6968498;2.038551;0.3171227;4.696637;4.688766
1;0.6749057;4.432658;0.3232685;4.718781;4.711198
1;0.6678835;4.432658;0.3232685;4.726405;4.718781
1;0.6610933;4.432658;0.3232685;4.734013;4.726405
1;0.6610933;4.432658;0.3232685;4.734013;4.726405
1;0.6484417;4.432658;0.3232685;4.749069;4.741573
1;0.6484417;14.65583;0.3221313;4.749069;4.741573
1;0.6484417;14.65583;0.3221313;4.749069;4.741573
1;0.6434356;14.65583;0.3221313;4.734505;4.749069
1;0.6434356;14.65583;0.3221313;4.734505;4.749069
1;0.6356012;14.65583;0.3221313;4.718944;4.721642
1;0.6357716;14.65583;0.3221313;4.717009;4.718944
1;0.6357716;14.65583;0.3221313;4.717009;4.718944
1;0.6357716;14.65583;0.3221313;4.717009;4.718944
1;0.6376126;15.33213;0.3222282;4.713414;4.717009
1;0.6412284;15.33213;0.3222282;4.710474;4.713414
1;0.6541045;15.33213;0.3222282;4.705695;4.707931
1;0.6634706;15.33213;0.3222282;4.703774;4.705695
1;0.6634706;15.33213;0.3222282;4.703774;4.705695
1;0.6634706;15.33213;0.3222282;4.703774;4.705695
1;0.6748232;15.89676;0.2973542;4.702216;4.703774
1;0.6029698;15.89676;0.2973542;4.702216;4.703774
1;0.5285181;15.89676;0.2973542;4.69251;4.695058
1;0.5076139;15.89676;0.2973542;4.69057;4.69251
1;0.5076139;15.89676;0.2973542;4.69057;4.69251
